ANNO;CODI_CONTRATTO;CODI_MACROCATEGORIA;DESC_MACROCATEGORIA;CODI_CATEGORIA;DESC_CATEGORIA;CODI_QUALIFICA;DESC_QUALIFICA
2023;UNIV;PE;PERSONALE ELEVATE PROFESSIONALITA;CE;CATEGORIA EP;061000;POSIZIONE ECONOMICA EP3
2023;UNIV;PE;PERSONALE ELEVATE PROFESSIONALITA;CE;CATEGORIA EP;0E6000;POSIZIONE ECONOMICA EP6
2023;UNIV;PE;PERSONALE ELEVATE PROFESSIONALITA;CE;CATEGORIA EP;0E7000;POSIZIONE ECONOMICA EP7
2023;UNIV;PE;PERSONALE ELEVATE PROFESSIONALITA;CE;CATEGORIA EP;062000;POSIZIONE ECONOMICA EP4
2023;UNIV;PE;PERSONALE ELEVATE PROFESSIONALITA;CE;CATEGORIA EP;060000;POSIZIONE ECONOMICA EP2
2023;UNIV;PE;PERSONALE ELEVATE PROFESSIONALITA;CE;CATEGORIA EP;063000;POSIZIONE ECONOMICA EP5
2023;UNIV;PE;PERSONALE ELEVATE PROFESSIONALITA;CE;CATEGORIA EP;0E8000;POSIZIONE ECONOMICA EP8
2023;UNIV;PE;PERSONALE ELEVATE PROFESSIONALITA;CE;CATEGORIA EP;059000;POSIZIONE ECONOMICA EP1
2023;PPSS;ND;PERSONALE NON DIRIGENTE;AS;ASSISTENTI E AGENTI;013257;AGENTE
2023;PPSS;ND;PERSONALE NON DIRIGENTE;AS;ASSISTENTI E AGENTI;013179;AGENTE SCELTO
2023;PPSS;ND;PERSONALE NON DIRIGENTE;AS;ASSISTENTI E AGENTI;013181;ASSISTENTE
2023;PPSS;ND;PERSONALE NON DIRIGENTE;AS;ASSISTENTI E AGENTI;013955;ASSISTENTE CAPO + 5  ANNI QLF
2023;PPSS;ND;PERSONALE NON DIRIGENTE;AS;ASSISTENTI E AGENTI;013954;"ASSISTENTE CAPO ""COORDINATORE"
2023;PPSS;ND;PERSONALE NON DIRIGENTE;AS;ASSISTENTI E AGENTI;013259;ASSISTENTE CAPO
2023;UCAM;NF;DIRIGENTI;DI;DIRIGENTI;0D0164;DIRIGENTE
2023;ENAC;ND;PERSONALE NON DIRIGENTE;AA;AREA A;025000;POSIZIONE ECONOMICA A2
2023;ENAC;ND;PERSONALE NON DIRIGENTE;AA;AREA A;027000;POSIZIONE ECONOMICA A3
2023;ENAC;ND;PERSONALE NON DIRIGENTE;AA;AREA A;028000;POSIZIONE ECONOMICA A4
2023;ENAC;ND;PERSONALE NON DIRIGENTE;AA;AREA A;023000;POSIZIONE ECONOMICA A1
2023;ENAC;ND;PERSONALE NON DIRIGENTE;AB;AREA B;036000;POSIZIONE ECONOMICA B4
2023;ENAC;ND;PERSONALE NON DIRIGENTE;AB;AREA B;034000;POSIZIONE ECONOMICA B3
2023;ENAC;ND;PERSONALE NON DIRIGENTE;AB;AREA B;030000;POSIZIONE ECONOMICA B1
2023;ENAC;ND;PERSONALE NON DIRIGENTE;AB;AREA B;032000;POSIZIONE ECONOMICA B2
2023;ENAC;ND;PERSONALE NON DIRIGENTE;AC;AREA C;046000;POSIZIONE ECONOMICA C5
2023;ENAC;ND;PERSONALE NON DIRIGENTE;AC;AREA C;043000;POSIZIONE ECONOMICA C3
2023;ENAC;ND;PERSONALE NON DIRIGENTE;AC;AREA C;042000;POSIZIONE ECONOMICA C2
2023;ENAC;ND;PERSONALE NON DIRIGENTE;AC;AREA C;045000;POSIZIONE ECONOMICA C4
2023;ENAC;ND;PERSONALE NON DIRIGENTE;AC;AREA C;040000;POSIZIONE ECONOMICA C1
2023;ENAC;NF;DIRIGENTI;DI;DIRIGENTI;0D0164;DIRIGENTE
2023;ENAC;NF;DIRIGENTI;DI;DIRIGENTI;0D0165;DIRIGENTE A TEMPO DETERMINATO
2023;CNEL;2F;DIRIGENTI DI 2^ FASCIA;D2;DIRIGENTI DI 2^ FASCIA;0D0080;DIRIGENTE II FASCIA A TEMPO DETERM.
2023;CNEL;2F;DIRIGENTI DI 2^ FASCIA;D2;DIRIGENTI DI 2^ FASCIA;0D0079;DIRIGENTE II FASCIA
2023;EN60;AP;ALTRO PERSONALE;PC;PERSONALE CONTRATTISTA;000061;CONTRATTISTI
2023;EN60;ND;PERSONALE NON DIRIGENTE;LI;PERSONALE NON DIRIGENTE;0000ND;PERSONALE NON DIRIGENTE
2023;EN60;NF;DIRIGENTI;DI;DIRIGENTI;0D00NF;PERSONALE DIRIGENTE
2023;PPSS;ND;PERSONALE NON DIRIGENTE;VD;DIRETTIVI;018185;COMMISSARIO CAPO
2023;PPSS;ND;PERSONALE NON DIRIGENTE;VD;DIRETTIVI;017256;VICE COMMISSARIO
2023;PPSS;ND;PERSONALE NON DIRIGENTE;VD;DIRETTIVI;018182;COMMISSARIO
2023;REVA;AP;ALTRO PERSONALE;RP;RESTANTE PERSONALE;000096;COLLABORATORE A TEMPO DETERMINATO
2023;PPSS;ND;PERSONALE NON DIRIGENTE;RS;SOVRINTENDENTI;015952;"SOVRINTENDENTE CAPO  ""COORDINATORE"""
2023;PPSS;ND;PERSONALE NON DIRIGENTE;RS;SOVRINTENDENTI;015198;SOVRINTENDENTE CAPO
2023;PPSS;ND;PERSONALE NON DIRIGENTE;RS;SOVRINTENDENTI;014197;SOVRINTENDENTE
2023;PPSS;ND;PERSONALE NON DIRIGENTE;RS;SOVRINTENDENTI;015953;SOVRINTENDENTE CAPO + 4 ANNI QLF
2023;PPSS;ND;PERSONALE NON DIRIGENTE;RS;SOVRINTENDENTI;014280;VICE SOVRINTENDENTE
2023;PPSS;ND;PERSONALE NON DIRIGENTE;IP;ISPETTORI;016192;ISPETTORE CAPO
2023;PPSS;ND;PERSONALE NON DIRIGENTE;IP;ISPETTORI;017837;ISPETTORE SUPERIORE S.UPS CON 8 ANNI NELLA QUALIFICA
2023;PPSS;ND;PERSONALE NON DIRIGENTE;IP;ISPETTORI;017268;ISPETTORE SUPERIORE S. UPS
2023;PPSS;ND;PERSONALE NON DIRIGENTE;IP;ISPETTORI;015191;ISPETTORE
2023;PPSS;ND;PERSONALE NON DIRIGENTE;IP;ISPETTORI;016IC0;ISPETTORE CAPO CON 10 ANNI
2023;PPSS;ND;PERSONALE NON DIRIGENTE;IP;ISPETTORI;017951;"SOSTITUTO COMMISSARIO ""COORDINATORE"""
2023;PPSS;ND;PERSONALE NON DIRIGENTE;IP;ISPETTORI;014201;VICE ISPETTORE
2023;PPSS;ND;PERSONALE NON DIRIGENTE;IP;ISPETTORI;017836;SOSTIT.COMMISSARIO
2023;REFR;SC;SEGRETARI;FP;SEGRETARI COMUNALI E PROVINCIALI;0D0103;SEGRETARIO B
2023;REFR;SC;SEGRETARI;FP;SEGRETARI COMUNALI E PROVINCIALI;0D0485;SEGRETARIO C
2023;REFR;SC;SEGRETARI;FP;SEGRETARI COMUNALI E PROVINCIALI;0D0102;SEGRETARIO A
2023;PRTN;AP;ALTRO PERSONALE;PC;PERSONALE CONTRATTISTA;000061;PERS. CONTRATTISTA  A T. INDETERMINATO
2023;PRTN;AP;ALTRO PERSONALE;RP;RESTANTE PERSONALE;000096;COLLABORATORE A TEMPO DETERMINATO
2023;PRTN;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;015191;FORESTALI - CAT. C  LIV. BASE
2023;PRTN;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;056000;POSIZIONE ECONOMICA  C BASE
2023;PRTN;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;016192;FORESTALI - CAT. C  LIV. EVOLUTO
2023;PRTN;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;0CE000;POSIZIONE ECONOMICA C EVOLUTA
2023;PRTN;ND;PERSONALE NON DIRIGENTE;CA;CATEGORIA A;053000;POSIZIONE ECONOMICA A UNICA
2023;PRTN;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;0BE000;POSIZIONE ECONOMICA B EVOLUTA
2023;PRTN;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;054000;POSIZIONE ECONOMICA B BASE
2023;PRTN;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;057000;POSIZIONE ECONOMICA  D BASE
2023;PRTN;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;0DE000;POSIZIONE ECONOMICA D EVOLUTA
2023;PRTN;NF;DIRIGENTI;DI;DIRIGENTI;0D0MED;DIRIGENTE MEDICO
2023;PRTN;NF;DIRIGENTI;DI;DIRIGENTI;0D0164;DIRIGENTE PAT
2023;PRTN;NF;DIRIGENTI;DI;DIRIGENTI;0D0077;DIRIGENTE II FASCIA COMUNI
2023;PRTN;NF;DIRIGENTI;DI;DIRIGENTI;0D0079;DIRIGENTE I FASCIA COMUNI
2023;PRBZ;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;000719;QUALIFICA FUNZIONALE VII - LIV. SUP.
2023;PRBZ;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;0F7IS2;ISPETTORE ANTINCENDI - Q.F. 7
2023;PRBZ;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;000720;QUALIFICA FUNZIONALE VII - LIV. INF.
2023;PRBZ;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;000716;QUALIFICA FUNZIONALE IX INF.
2023;PRBZ;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;000715;QUALIFICA FUNZIONALE IX SUP.
2023;PRBZ;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;0F9IS3;ESPERTO ANTINCENDIO - Q.F. 9
2023;PRBZ;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;000717;QUALIFICA FUNZIONALE VIII- LIV. SUP.
2023;PRBZ;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;000718;QUALIFICA FUNZIONALE VIII - LIV. INF.
2023;PRBZ;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;0F7191;ISPETTORE/ISPETTRICE FORESTALE - Q.F. 7
2023;PRBZ;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;000734;QUALIFICA FUNZIONALE VII TER INF.
2023;PRBZ;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;0F9582;UFFICIALE FORESTALE - Q.F. 9
2023;PRBZ;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;000733;QUALIFICA FUNZIONALE VII TER SUP.
2023;PRBZ;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;000721;QUALIFICA FUNZIONALE VI - LIV. SUP.
2023;PRBZ;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;0F6CSR;CAPO SQUADRA E REPARTO - Q.F. 6
2023;PRBZ;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;0F6197;SOVRINTENDENTE FORESTALE - Q.F. 6
2023;PRBZ;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;000722;QUALIFICA FUNZIONALE VI  - LIV. INF.
2023;PRBZ;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;000724;QUALIFICA FUNZIONALE V - LIV. INF.
2023;PRBZ;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;0F5560;AGENTE ED ASSISTENTE FORESTALE Q.F.5
2023;PRBZ;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;0F5CAN;CAPO CANTONIERE - Q.F  5
2023;PRBZ;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;000725;QUALIFICA FUNZIONALE IV - LIV. SUP.
2023;PRBZ;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;0F4CAN;CANTONIERE SPECIALIZZATO - Q.F 4
2023;PRBZ;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;000723;QUALIFICA FUNZIONALE V - LIV. SUP.
2023;PRBZ;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;0F5VF1;VIGILE DEL FUOCO - Q.F.  5
2023;PRBZ;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;000726;QUALIFICA FUNZIONALE IV - LIV. INF.
2023;PRBZ;ND;PERSONALE NON DIRIGENTE;CA;CATEGORIA A;000730;QUALIFICA FUNZIONALE II - LIV. INF.
2023;PRBZ;ND;PERSONALE NON DIRIGENTE;CA;CATEGORIA A;000728;QUALIFICA FUNZIONALE III - LIV. INF.
2023;PRBZ;ND;PERSONALE NON DIRIGENTE;CA;CATEGORIA A;0F3CAN;CANTONIERE - Q.F  3
2023;PRBZ;ND;PERSONALE NON DIRIGENTE;CA;CATEGORIA A;000727;QUALIFICA FUNZIONALE III - LIV. SUP..
2023;PRBZ;ND;PERSONALE NON DIRIGENTE;CA;CATEGORIA A;000729;QUALIFICA FUNZIONALE II - LIV. SUP..
2023;PRBZ;ND;PERSONALE NON DIRIGENTE;CA;CATEGORIA A;000731;QUALIFICA FUNZIONALE I - LIV. SUP.
2023;PRBZ;SC;SEGRETARI;FP;SEGRETARI COMUNALI E PROVINCIALI;0D0485;SEGRETARIO C
2023;PRBZ;SC;SEGRETARI;FP;SEGRETARI COMUNALI E PROVINCIALI;0D0102;SEGRETARIO A
2023;PRBZ;SC;SEGRETARI;FP;SEGRETARI COMUNALI E PROVINCIALI;0D0103;SEGRETARIO B
2023;REFR;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;0D7000;POSIZIONE ECONOMICA D7
2023;REFR;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;049000;POSIZIONE ECONOMICA D2
2023;REFR;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;0D8000;POSIZIONE ECONOMICA D8
2023;REFR;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;051000;POSIZIONE ECONOMICA D4
2023;REFR;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;0D9000;POSIZIONE ECONOMICA D9
2023;REFR;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;0D6000;POSIZIONE ECONOMICA D6
2023;REFR;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;048000;POSIZIONE ECONOMICA D1
2023;REFR;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;050000;POSIZIONE ECONOMICA D3
2023;REFR;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;0D0I96;RESPONSABILE DEI SERVIZI O DEGLI UFFICI IN D.O.
2023;REFR;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;052000;POSIZIONE ECONOMICA D5
2023;REFR;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;046000;POSIZIONE ECONOMICA C5
2023;REFR;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;097000;POSIZIONE ECONOMICA C6
2023;REFR;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;042000;POSIZIONE ECONOMICA C2
2023;REFR;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;0C7000;POSIZIONE ECONOMICA C7
2023;REFR;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;0C8000;POSIZIONE ECONOMICA C8
2023;REFR;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;045000;POSIZIONE ECONOMICA C4
2023;REFR;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;043000;POSIZIONE ECONOMICA C3
2023;REFR;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;0C9000;POSIZIONE ECONOMICA C9
2023;REFR;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;040000;POSIZIONE ECONOMICA C1
2023;REFR;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;0B9000;POSIZIONE ECONOMICA B9
2023;REFR;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;032000;POSIZIONE ECONOMICA B2
2023;REFR;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;037000;POSIZIONE ECONOMICA B5
2023;REFR;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;036000;POSIZIONE ECONOMICA B4
2023;REFR;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;038000;POSIZIONE ECONOMICA B6
2023;REFR;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;0B8000;POSIZIONE ECONOMICA B8
2023;REFR;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;030000;POSIZIONE ECONOMICA B1
2023;REFR;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;034000;POSIZIONE ECONOMICA B3
2023;REFR;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;0B7000;POSIZIONE ECONOMICA B7
2023;REFR;ND;PERSONALE NON DIRIGENTE;CA;CATEGORIA A;0A8000;POSIZIONE ECONOMICA A8
2023;REFR;ND;PERSONALE NON DIRIGENTE;CA;CATEGORIA A;025000;POSIZIONE ECONOMICA A2
2023;REFR;ND;PERSONALE NON DIRIGENTE;CA;CATEGORIA A;0A6000;POSIZIONE ECONOMICA A6
2023;REFR;ND;PERSONALE NON DIRIGENTE;CA;CATEGORIA A;0A9000;POSIZIONE ECONOMICA A9
2023;REFR;ND;PERSONALE NON DIRIGENTE;CA;CATEGORIA A;0A7000;POSIZIONE ECONOMICA A7
2023;REFR;ND;PERSONALE NON DIRIGENTE;CA;CATEGORIA A;028000;POSIZIONE ECONOMICA A4
2023;REFR;ND;PERSONALE NON DIRIGENTE;CA;CATEGORIA A;027000;POSIZIONE ECONOMICA A3
2023;REFR;ND;PERSONALE NON DIRIGENTE;CA;CATEGORIA A;023000;POSIZIONE ECONOMICA A1
2023;REFR;ND;PERSONALE NON DIRIGENTE;CA;CATEGORIA A;0A5000;POSIZIONE ECONOMICA A5
2023;SSNA;NS;DIRIGENTI PROFESSIONALI, TECNICI E AMMINISTRATIVI;DA;DIR. RUOLO AMMINISTRATIVO;AD0032;DIRIGENTE AMM.VO CON INCARICO DI STRUTTURA COMPLESSA
2023;SSNA;NS;DIRIGENTI PROFESSIONALI, TECNICI E AMMINISTRATIVI;DA;DIR. RUOLO AMMINISTRATIVO;AD0A31;DIRIGENTE AMM.VO CON ALTRI INCAR.PROF.LI
2023;SSNA;NS;DIRIGENTI PROFESSIONALI, TECNICI E AMMINISTRATIVI;DA;DIR. RUOLO AMMINISTRATIVO;AD0S31;DIRIGENTE AMM.VO CON INCARICO DI STRUTTURA SEMPLICE
2023;SSNA;NS;DIRIGENTI PROFESSIONALI, TECNICI E AMMINISTRATIVI;DA;DIR. RUOLO AMMINISTRATIVO;AD0612;DIRIG. AMM.VO A T. DETERMINATO (ART. 15-SEPTIES DLGS.502/92)
2023;SSNA;NS;DIRIGENTI PROFESSIONALI, TECNICI E AMMINISTRATIVI;DP;DIR. RUOLO PROFESSIONALE;PD0044;GEOLOGI DIRIG. CON INCARICO DI STRUTTURA COMPLESSA
2023;SSNA;NS;DIRIGENTI PROFESSIONALI, TECNICI E AMMINISTRATIVI;DP;DIR. RUOLO PROFESSIONALE;PD0605;AVVOCATO DIR. A T. DETERMINATO(ART. 15-SEPTIES DLGS. 502/92)
2023;SSNA;NS;DIRIGENTI PROFESSIONALI, TECNICI E AMMINISTRATIVI;DP;DIR. RUOLO PROFESSIONALE;PD0046;INGEGNERE DIRIG. CON INCARICO DI STRUTTURA COMPLESSA
2023;SSNA;NS;DIRIGENTI PROFESSIONALI, TECNICI E AMMINISTRATIVI;DP;DIR. RUOLO PROFESSIONALE;PD0S09;AVVOCATO DIRIG. CON INCARICO DI STRUTTURA SEMPLICE
2023;SSNA;NS;DIRIGENTI PROFESSIONALI, TECNICI E AMMINISTRATIVI;DP;DIR. RUOLO PROFESSIONALE;PD0A43;GEOLOGI DIRIG. CON ALTRI INCAR.PROF.LI
2023;SSNA;NS;DIRIGENTI PROFESSIONALI, TECNICI E AMMINISTRATIVI;DP;DIR. RUOLO PROFESSIONALE;PD0S45;INGEGNERE DIRIG. CON INCARICO DI STRUTTURA SEMPLICE
2023;SSNA;NS;DIRIGENTI PROFESSIONALI, TECNICI E AMMINISTRATIVI;DP;DIR. RUOLO PROFESSIONALE;PD0S43;GEOLOGI DIRIG. CON INCARICO DI STRUTTURA SEMPLICE
2023;SSNA;NS;DIRIGENTI PROFESSIONALI, TECNICI E AMMINISTRATIVI;DP;DIR. RUOLO PROFESSIONALE;PD0A45;INGEGNERE DIRIG. CON ALTRI INCAR.PROF.LI
2023;SSNA;NS;DIRIGENTI PROFESSIONALI, TECNICI E AMMINISTRATIVI;DP;DIR. RUOLO PROFESSIONALE;PD0004;ARCHITETTI DIRIG. CON INCARICO DI STRUTTURA COMPLESSA
2023;SSNA;NS;DIRIGENTI PROFESSIONALI, TECNICI E AMMINISTRATIVI;DP;DIR. RUOLO PROFESSIONALE;PD0607;ARCHITETTI DIR. A T.DETERMINATO(ART. 15-SEPTIES DLGS.502/92)
2023;SSNA;NS;DIRIGENTI PROFESSIONALI, TECNICI E AMMINISTRATIVI;DP;DIR. RUOLO PROFESSIONALE;PD0A03;ARCHITETTI DIRIG. CON ALTRI INCAR.PROF.LI
2023;SSNA;NS;DIRIGENTI PROFESSIONALI, TECNICI E AMMINISTRATIVI;DP;DIR. RUOLO PROFESSIONALE;PD0A09;AVVOCATO DIRIG. CON ALTRI INCAR.PROF.LI
2023;SSNA;NS;DIRIGENTI PROFESSIONALI, TECNICI E AMMINISTRATIVI;DP;DIR. RUOLO PROFESSIONALE;PD0606;INGEGNERE DIR. A T. DETERMINATO(ART.15-SEPTIES DLGS. 502/92)
2023;SSNA;NS;DIRIGENTI PROFESSIONALI, TECNICI E AMMINISTRATIVI;DP;DIR. RUOLO PROFESSIONALE;PD0010;AVVOCATO DIRIG. CON INCARICO DI STRUTTURA COMPLESSA
2023;SSNA;NS;DIRIGENTI PROFESSIONALI, TECNICI E AMMINISTRATIVI;DP;DIR. RUOLO PROFESSIONALE;PD0S03;ARCHITETTI DIRIG. CON INCARICO DI STRUTTURA SEMPLICE
2023;SSNA;DR;DIRIGENTI SANITARI;MO;ODONTOIATRI;SD0E48;ODONTOIATRI CON INC. DI STRUTTURA SEMPLICE (RAPP. ESCLUSIVO)
2023;SSNA;DR;DIRIGENTI SANITARI;MO;ODONTOIATRI;SD0A48;ODONTOIATRI CON ALTRI INCAR. PROF.LI (RAPP. ESCLUSIVO)
2023;SSNA;DR;DIRIGENTI SANITARI;MO;ODONTOIATRI;SD0047;ODONTOIATRI CON ALTRI INCAR. PROF.LI (RAPP. NON ESCL.)
2023;SSNA;DR;DIRIGENTI SANITARI;MO;ODONTOIATRI;SD0N48;ODONTOIATRI CON INC. DI STRUTTURA SEMPLICE (RAPP. NON ESCL.)
2023;SSNA;DR;DIRIGENTI SANITARI;MO;ODONTOIATRI;SD0E49;ODONTOIATRI CON INC. DI STRUTTURA COMPLESSA (RAPP. ESCL.)
2023;SSNA;DR;DIRIGENTI SANITARI;MV;VETERINARI;SD0N73;VETERINARI CON INC. DI STRUTTURA SEMPLICE (RAPP. NON ESCL.)
2023;SSNA;DR;DIRIGENTI SANITARI;MV;VETERINARI;SD0A73;VETERINARI CON ALTRI INCAR. PROF.LI (RAPP. ESCLUSIVO)
2023;SSNA;DR;DIRIGENTI SANITARI;MV;VETERINARI;SD0072;VETERINARI CON ALTRI INCAR. PROF.LI (RAPP. NON ESCL.)
2023;SSNA;DR;DIRIGENTI SANITARI;MV;VETERINARI;SD0E73;VETERINARI CON INC. DI STRUTTURA SEMPLICE (RAPP. ESCLUSIVO)
2023;SSNA;DR;DIRIGENTI SANITARI;MV;VETERINARI;SD0E74;VETERINARI CON INC. DI STRUTTURA COMPLESSA (RAPP.ESCLUSIVO)
2023;SSNA;DR;DIRIGENTI SANITARI;MD;MEDICI;SD0E33;DIR. MEDICO CON INC. STRUTTURA COMPLESSA (RAPP. ESCLUSIVO)
2023;SSNA;DR;DIRIGENTI SANITARI;MD;MEDICI;SD0N34;DIR. MEDICO CON INCARICO STRUTTURA SEMPLICE (RAP. NON ESCL.)
2023;SSNA;DR;DIRIGENTI SANITARI;MD;MEDICI;SD0E34;DIR. MEDICO CON INCARICO DI STRUTTURA SEMPLICE (RAPP. ESCL.)
2023;SSNA;DR;DIRIGENTI SANITARI;MD;MEDICI;SD0036;DIRIGENTI MEDICI CON ALTRI INCAR. PROF.LI (RAPP. NON ESCL.)
2023;SSNA;DR;DIRIGENTI SANITARI;MD;MEDICI;SD0035;DIRIGENTI MEDICI CON ALTRI INCAR. PROF.LI (RAPP. ESCLUSIVO)
2023;SSNA;DR;DIRIGENTI SANITARI;MD;MEDICI;SD0597;DIR. MEDICI A T.  DETERMINATO(ART. 15-SEPTIES D.LGS. 502/92)
2023;SSNA;DR;DIRIGENTI SANITARI;MD;MEDICI;SD0N33;DIR. MEDICO CON INC. DI STRUTTURA COMPLESSA (RAPP.NON ESCL.)
2023;SSNA;NS;DIRIGENTI PROFESSIONALI, TECNICI E AMMINISTRATIVI;DT;DIR. RUOLO TECNICO;TD0A02;DIR. AMBIENTALE CON ALTRI INCAR.PROF.LI
2023;SSNA;NS;DIRIGENTI PROFESSIONALI, TECNICI E AMMINISTRATIVI;DT;DIR. RUOLO TECNICO;TD0A01;ANALISTI DIRIG. CON ALTRI INCAR.PROF.LI
2023;SSNA;NS;DIRIGENTI PROFESSIONALI, TECNICI E AMMINISTRATIVI;DT;DIR. RUOLO TECNICO;TD0609;ANALISTI DIR. A T. DETERMINATO(ART. 15-SEPTIES DLGS. 502/92)
2023;SSNA;NS;DIRIGENTI PROFESSIONALI, TECNICI E AMMINISTRATIVI;DT;DIR. RUOLO TECNICO;TD0611;SOCIOLOGO DIR. A T. DETERMINATO(ART.15-SEPTIES DLGS. 502/92)
2023;SSNA;NS;DIRIGENTI PROFESSIONALI, TECNICI E AMMINISTRATIVI;DT;DIR. RUOLO TECNICO;TD0810;DIR. AMBIENTALE A T.DETERMINATO (ART.15-SEPTIES DLGS 502/92)
2023;SSNA;NS;DIRIGENTI PROFESSIONALI, TECNICI E AMMINISTRATIVI;DT;DIR. RUOLO TECNICO;TD0610;STATISTICO DIR. A T.DETERMINATO(ART. 15-SEPTIES DLGS.502/92)
2023;SSNA;NS;DIRIGENTI PROFESSIONALI, TECNICI E AMMINISTRATIVI;DT;DIR. RUOLO TECNICO;TD0S02;DIR. AMBIENTALE CON INCARICO DI STRUTTURA SEMPLICE
2023;SSNA;NS;DIRIGENTI PROFESSIONALI, TECNICI E AMMINISTRATIVI;DT;DIR. RUOLO TECNICO;TD0002;ANALISTI DIRIG. CON INCARICO DI STRUTTURA COMPLESSA
2023;SSNA;NS;DIRIGENTI PROFESSIONALI, TECNICI E AMMINISTRATIVI;DT;DIR. RUOLO TECNICO;TD0C02;DIR. AMBIENTALE CON INCARICO DI STRUTTURA COMPLESSA
2023;SSNA;NS;DIRIGENTI PROFESSIONALI, TECNICI E AMMINISTRATIVI;DT;DIR. RUOLO TECNICO;TD0A70;STATISTICO DIRIG. CON ALTRI INCAR.PROF.LI
2023;SSNA;NS;DIRIGENTI PROFESSIONALI, TECNICI E AMMINISTRATIVI;DT;DIR. RUOLO TECNICO;TD0S67;SOCIOLOGO DIRIG. CON INCARICO DI STRUTTURA SEMPLICE
2023;SSNA;NS;DIRIGENTI PROFESSIONALI, TECNICI E AMMINISTRATIVI;DT;DIR. RUOLO TECNICO;TD0071;STATISTICO DIRIG. CON INCARICO DI STRUTTURA COMPLESSA
2023;SSNA;NS;DIRIGENTI PROFESSIONALI, TECNICI E AMMINISTRATIVI;DT;DIR. RUOLO TECNICO;TD0068;SOCIOLOGO DIRIG. CON INCARICO DI STRUTTURA COMPLESSA
