ISTITUZIONE;CONTRATTO;CATEGORIA;STIPENDIO;RIA;TREDICESIMA;STRAORDINARIO;INDENNITA_FISSE;ALTRE_ACCESSORIE
U9534;SSNA;PT;19153,55;1,79;1758,78;336,58;432,93;2434,63
U9534;SSNA;PF;23325,18;13,84;2282,63;475,13;2517,15;4831,51
U9534;SSNA;MD;41778,91;297,37;5673,69;516,18;26507,37;4504,39
U9534;SSNA;DA;41779,21;0;5741,14;0;26942,29;1705,93
U9534;SSNA;AT;22332,74;5,34;2059,14;492,68;139,65;2414,16
U9534;SSNA;FM;41776,12;0;4918,12;251,3;17655,96;1963,45
U9534;SSNA;PS;41779;104,29;4739,14;22,43;15382,57;1243,57
U9534;SSNA;PL;41785,3;0;4680,55;0;14733,14;609,32
U9534;SSNA;BI;41779,61;2,71;4952,76;374,57;17849,27;2077,34
U9534;SSNA;FI;41779,14;0;5374;31,14;23819,43;6859,57
U9534;SSNA;DP;41779,14;127,86;5834,71;0;31516,29;5386,71
U9534;SSNA;MO;41779,25;0;4291;106,25;10300,5;1940,75
U9545;SSNA;OP;20217,33;5,02;1782,21;505,53;477,2;3096,05
U9545;SSNA;PT;19079,28;29,02;1741,53;167,93;517,81;1558,32
U9545;SSNA;PF;23268,7;26,72;2230,42;630,95;2607,09;3665,33
U9545;SSNA;MD;41599,59;386,49;6071,03;606,85;34940,26;3486,8
U9545;SSNA;DA;41789,95;68,81;7081,31;0;46037,6;624,89
U9545;SSNA;AT;22084,77;47,29;1985,23;313,4;172,34;2262,72
U9545;SSNA;FM;40021,35;5,69;5161,32;209,38;26360,6;1120,02
U9545;SSNA;PS;41759,1;124,12;4036,12;260,42;11264,24;1281,31
U9545;SSNA;PL;41771,86;9,26;5107,47;0;23277,36;1113,62
U9545;SSNA;BI;41782,73;583,22;5115,7;77,09;23578,51;800,21
U9545;SSNA;MV;40378,81;1355,7;5836,72;236,15;32758,96;7763,18
U9545;SSNA;FI;41779,17;14,83;4949;0;22509,33;1850,5
U9545;SSNA;DP;41779,14;0;6346;0;33532,29;621,86
U9545;SSNA;DT;41779;14,33;5008;0;19784,67;614
U10289;SSNA;OP;20244,98;1,65;1847,84;405,59;483,43;2368,4
U10289;SSNA;PT;19172,35;1,91;1711,2;492,23;238,13;1502,58
U10289;SSNA;PF;23321,49;14,92;2340,7;605,85;2449,29;3087,09
U10289;SSNA;MD;41803,37;381,46;5932,98;656,36;28995,63;4060,58
U10289;SSNA;DA;41779,17;0;6290,67;0;41828,44;626,54
U10289;SSNA;AT;22306,12;14,02;2233,1;220,22;152,29;998,98
U10289;SSNA;FM;41782,57;0;5088,27;0;19481,31;2984,77
U10289;SSNA;PS;41779;0;3691;0;1886;622,67
U10289;SSNA;PL;41803,14;0;5421,26;0;14273,23;622,6
U10289;SSNA;BI;41780,72;0,73;4675,65;178,31;12947,93;1767,7
U10289;SSNA;FI;41782,1;0;5484,83;0;19268,33;6424,27
U10289;SSNA;DP;41779;0;5202,5;217,25;18796,75;899,75
U10289;SSNA;MO;41779,29;0;5517;122,14;9087,43;2664
U9471;SSNA;OP;20203,42;27,94;1293,89;1289,41;2383,18;3207,6
U9471;SSNA;PT;19122,4;8,54;974,67;1287,42;1839,53;758,22
U9471;SSNA;PF;23289,84;23,83;1621,57;1219,66;4372,36;3484,26
U9471;SSNA;MD;43399,17;514,51;3884,28;1268,86;27190,2;4542,08
U9471;SSNA;DA;41779,09;0;3872,79;0;32425,79;1,59
U9471;SSNA;AT;21437,18;95,64;1419,59;1571,26;2296,01;1417,91
U9471;SSNA;FM;43399,17;38,97;3594,66;116,3;23494,9;2823,38
U9471;SSNA;PS;43399;946;4301;0;38165;118
U9471;SSNA;PL;43996;0;2631;0;6495;227
U9471;SSNA;BI;43399,16;17,51;3009,28;2942,15;12497,76;2048,35
U9471;SSNA;MV;43399;0;3140;0;14915;0
U9471;SSNA;FI;43797;0;3382,33;3418,33;21127;1239,67
U9471;SSNA;DP;41677,61;0;4126,02;0;26260,91;862,61
U9471;SSNA;DT;41594,81;0;3066,39;0;7665,24;11,21
U9475;SSNA;OP;20264,98;1,65;1899,66;612,85;522,64;3671,11
U9475;SSNA;PT;19180,67;6,92;1858,34;244,44;396,75;2118,65
U9475;SSNA;PF;23315,98;30,6;2228,82;604,19;2520,96;4481,52
U9475;SSNA;MD;43251,78;264,09;5801,79;553,27;30089,39;3932,42
U9475;SSNA;DA;41779,65;0;5743,11;0;31524,11;703,84
U9475;SSNA;AT;22305,97;25,14;2060,83;218,3;137,01;2787,56
U9475;SSNA;FM;43400,76;0;4899,66;171,55;15925,26;1296,46
U9475;SSNA;PS;43400,13;0;3940,71;62,61;4453,18;1158,08
U9475;SSNA;PL;43399,25;0;4025,5;0;4770,75;626,75
U9475;SSNA;BI;43398,24;8,36;4917,15;333,66;16622,98;968,31
U9475;SSNA;FI;43399,15;0;5871,78;0;25304,49;626,7
U9475;SSNA;DP;41734,02;0;5972,92;0;18370,17;635,23
U9475;SSNA;DT;41779;0;5305,5;0;26837;627
J8626;SSNA;OP;20220,05;14,41;1834,01;416,41;1219,22;5400,87
J8626;SSNA;PT;19160,41;53,47;1800,47;330,65;1271,04;4119,79
J8626;SSNA;PF;23326,12;38,02;2381,29;596,66;3718,9;5522,37
J8626;SSNA;MD;41779,23;408,05;5729,06;762,02;35484,93;2543,86
J8626;SSNA;DA;41779,2;0;6418,4;0;49374,8;624,2
J8626;SSNA;AT;22296,12;13,37;2085,74;547,3;990,17;4734,64
J8626;SSNA;FM;41777,99;23,95;6231,06;510,34;36995,65;1106,19
J8626;SSNA;PS;41779,43;349,14;6074,86;0;41161,71;626,86
J8626;SSNA;PL;41779;0;5909;0;39618,5;621,5
J8626;SSNA;BI;41779,51;25,96;5690,09;407,05;38583,82;1837,8
J8626;SSNA;CH;41779;0;6115;0;40013,5;3719
J8626;SSNA;FI;41779,13;0;5305;0;38675,38;2601,25
J8626;SSNA;DP;41781,93;0;5158,52;0;35300,23;643,94
J8626;SSNA;DT;41779,16;0;5098,53;0;35145,89;626,74
J8626;SSNA;RR;23895,62;0;2287,59;367,95;318,68;4205,38
U9477;SSNA;OP;20357,51;5,75;1789,79;254;457,97;3926,16
U9477;SSNA;PT;19318,35;7,74;1719,42;98,75;538,39;1607,14
U9477;SSNA;PF;23234,54;30,23;2255,21;297,66;2493,48;3714,85
U9477;SSNA;MD;43397,52;340,62;6260,79;239,93;34313,46;3404,85
U9477;SSNA;DA;41779,19;24,42;5202,35;0;24893,37;630,77
U9477;SSNA;AT;21642,42;24,16;1956,93;214,84;118,71;2174,11
U9477;SSNA;FM;43398,18;1,52;4938,95;65,78;19662,48;1056,09
U9477;SSNA;PS;43400,72;155,72;4806,7;0;12841,06;759,75
U9477;SSNA;PL;43421,67;0;5097,82;0;20857,1;646,33
U9477;SSNA;BI;43399,22;23,79;5058,71;760,24;20091,06;1598,22
U9477;SSNA;MV;43399,36;1033,55;6131,17;336,24;31550,57;1770,47
U9477;SSNA;CH;43399;0;5762;534,5;29628,5;1925,5
U9477;SSNA;FI;43399;11;6113,33;0;33741,33;626,67
U9477;SSNA;DP;41777,81;11,36;5142,91;254,38;24134,98;1841,76
U9477;SSNA;DT;41779,08;0;5396,65;0;26342,48;631,31
U9477;SSNA;MO;43399;0;8658;0;59396;638
U9561;SSNA;OP;20233,74;13,04;1748,19;138,48;444,11;5181,37
U9561;SSNA;PT;19137,95;17,99;1746,73;134,73;357,09;2284,06
U9561;SSNA;PF;23297,7;30,25;2267,64;301,75;2431,34;7317,13
U9561;SSNA;MD;43399,78;392,96;6587,03;1361,03;45472,74;3796,69
U9561;SSNA;DA;41792,34;0;4710,08;0;37314,93;615,89
U9561;SSNA;AT;21779,72;68,77;1997,96;327,24;140,74;4332,52
U9561;SSNA;FM;43379,03;0;4870,86;248,98;29937,14;1009,62
U9561;SSNA;PS;43652,25;113,62;6656,62;0;30991,87;626,62
U9561;SSNA;PL;43476,92;18,34;5023,33;0;25752,84;625,17
U9561;SSNA;BI;43399,25;0;5082,75;5930,25;25358,25;3522,75
U9561;SSNA;MV;43398,27;644,77;6014,33;196,83;38105,01;3607,82
U9561;SSNA;DP;41779;0;5761,67;0;61273,67;624,33
U9561;SSNA;DT;41779;0;5284,5;0;80641,5;622,5
J9489;SSNA;OP;20232,04;9,31;1794,05;288,89;451,06;2799,14
J9489;SSNA;PT;19183,34;36,05;1716,43;127,53;510,5;1491,45
J9489;SSNA;PF;23319,67;23,26;2239,52;355,31;2438,86;4022,87
J9489;SSNA;MD;42717,89;294,76;5951,81;859,44;31755,46;3505,15
J9489;SSNA;DA;42053,75;0;5326,48;0;34674,93;626,7
J9489;SSNA;AT;22304,58;42,97;1941,34;232,48;180,79;2420,52
J9489;SSNA;FM;43399,85;0;5040,32;224,72;19653,92;955,33
J9489;SSNA;PS;43399,2;159,39;5162,96;73,55;15683,86;902,12
J9489;SSNA;PL;43398,98;0;4233,08;0;8699,49;678,63
J9489;SSNA;BI;43398,89;5,61;5216,34;44,09;23120,66;1368,12
J9489;SSNA;FI;43397,68;0;5414,11;0;26039,39;628,66
J9489;SSNA;DP;41780,35;0;4612,55;0;22576,78;1789,08
J9489;SSNA;DT;41779;0;4460,5;0;22581;630,25
J9489;SSNA;RR;24778;0;2120,67;3,56;120,93;551,05
J10323;SSNA;OP;20214,92;54,81;1961,5;555,75;1454,82;4067,99
J10323;SSNA;PT;19221;86,24;1952,5;810,29;889,06;2807,9
J10323;SSNA;PF;23506,11;28,5;1856,6;765,39;3504,75;3388,6
J10323;SSNA;MD;41990,49;239,25;4332,05;762,29;32226,66;2779,87
J10323;SSNA;DA;42534,89;42,33;13246,33;0;28050,67;0
J10323;SSNA;AT;22068,21;34,46;2304,05;1634,46;1355,17;5174,71
J10323;SSNA;FM;41936,33;0;5097,94;1164,45;19018,75;748,3
J10323;SSNA;PS;41988;273,33;4867,56;0;20192;1,78
J10323;SSNA;PL;39570,91;4,55;2940,51;10,49;12119,15;212,19
J10323;SSNA;BI;41730,91;0;3180,11;1490,2;22060,79;1596,96
J10323;SSNA;FI;42271,78;0;4506;0;32177,35;6851,68
J10323;SSNA;DP;42119,16;0;10673,89;0;27174,32;0,63
J10323;SSNA;DT;41988;0;7223,56;0;22237,33;0
J10323;SSNA;MO;41988;0;6796;0;9460,67;49
J10323;SSNA;RR;23600,95;0;1966,75;352,59;0;0
U9514;SSNA;OP;20182,71;3,1;1737,48;517,04;69,23;1706,93
U9514;SSNA;PT;19115,11;14,18;1659,74;492,01;412,21;848,6
U9514;SSNA;PF;23355,84;10,17;2349,61;331,95;1426,36;2014,97
U9514;SSNA;MD;43760,48;602,54;5968,25;2570,43;32074,33;6330,03
U9514;SSNA;DA;41787,41;0;5932,72;0;37791,69;4154,61
U9514;SSNA;AT;21437,75;18,4;1918,41;422,48;277,82;957,4
U9514;SSNA;FM;43399,21;7,04;4891,16;0;22241,7;2,47
U9514;SSNA;PS;43399,12;19,93;4958,03;0;21112,68;0
U9514;SSNA;PL;43399,19;691,63;4738,08;0;18509,39;2,11
U9514;SSNA;BI;44004,4;161,55;4829,29;2929,95;14595,34;2561,79
U9514;SSNA;MV;43399,19;883,08;5387,54;2486,15;26267,64;3678,23
U9514;SSNA;FI;43399,17;0;4470,97;0;18273,88;177,34
U9514;SSNA;DP;41779,17;0;6441,83;0;44365,17;21996,17
U9514;SSNA;DT;41779,2;607,2;5864,4;29;35370,6;3028,4
U9480;SSNA;OP;20220,1;13,15;1790,12;343,76;443,1;3868,32
U9480;SSNA;PT;19155,25;11,65;1603,84;233,65;393,5;2531,52
U9480;SSNA;PF;23308,14;34,18;2257,82;533,47;2458,41;4415,86
U9480;SSNA;MD;43398,86;322,1;5928,45;1234,61;30354,12;3359,31
U9480;SSNA;DA;41779,2;90,4;3858,13;0;15252;882,67
U9480;SSNA;AT;21826,5;33,34;2009,31;214,73;136,23;2897,95
U9480;SSNA;FM;43390,22;0;4828,47;2,24;16426,01;938,85
U9480;SSNA;PS;43399,27;322,91;5626,18;0;19805,09;630,18
U9480;SSNA;PL;43398,88;1,44;4769,24;0;15692,2;627,61
U9480;SSNA;BI;43399;0;4938,67;0;17929;626,67
U9480;SSNA;MV;43399,06;1008,71;5845,13;41,36;28308,56;2846,12
U9480;SSNA;CH;43399;0;5700;0;27082;2880
U9480;SSNA;DP;41775,55;0;5947,67;0;22462,11;1746,61
U9480;SSNA;DT;41779,09;0;3561,55;0;11889,82;626,45
U9565;SSNA;OP;20230,94;8,3;1810,16;172,47;492;4493,63
U9565;SSNA;PT;19171,49;43,77;1737,39;235,08;553,92;2642,59
U9565;SSNA;PF;23317,55;29,38;2304,06;313,67;2543,94;5000,65
U9565;SSNA;MD;41801,58;381,94;6209,98;783,13;38654,39;3622,1
U9565;SSNA;DA;41779,21;7,86;6085,02;0;46896,91;626,26
U9565;SSNA;AT;22325,12;45,48;2054,09;444,76;172,07;3266,67
U9565;SSNA;FM;41778,61;11,57;5245;122,69;23621,14;1335,26
U9565;SSNA;PS;41779,2;0;4242,09;43,94;12513,42;1122,46
U9565;SSNA;PL;41775,05;14,96;4862,01;15,86;19561,02;618,56
U9565;SSNA;BI;41769,65;3,34;4690,74;685,28;17252,99;1518,9
U9565;SSNA;MV;41773,49;392,77;5607,71;149,56;29540,93;2911,26
U9565;SSNA;CH;41779,08;45,85;5102,15;0;22133,54;624,62
U9565;SSNA;FI;41779,23;24,77;5915,1;0;32094,32;1893,03
U9565;SSNA;DP;41995,11;0;4679,16;7,27;23079,03;2560,45
U9565;SSNA;DT;41779;22,5;6600;0;54328;624
U9537;SSNA;OP;20221,99;7,63;1803,37;605,31;516,7;5040,77
U9537;SSNA;PT;19154,7;4,21;1729,15;320,91;379,83;1398,55
U9537;SSNA;PF;23291,23;18,9;2289,63;524,58;2704,33;3049,44
U9537;SSNA;MD;41771,7;303,26;5681,61;665,57;27026,37;3773,89
U9537;SSNA;DA;41779,17;0;6031,17;0;34215;617,83
U9537;SSNA;AT;22296,22;9,35;2071,72;170,25;127,93;1714,19
U9537;SSNA;FM;41795,33;41,7;4423,04;511,79;14701,61;1258,31
U9537;SSNA;PS;41779;184,2;4668,2;0;17662;621,6
U9537;SSNA;PL;41779,25;117;4733;0;13931,25;618
U9537;SSNA;BI;41779,18;23,2;5164,33;41,51;19484,78;1875,46
U9537;SSNA;FI;41779,2;0;5000,73;0;17530,47;1854,76
U9537;SSNA;DP;41779,25;0;5454;0;28168,5;621,75
U9537;SSNA;DT;41779;0;4557;0;12276;627
U9537;SSNA;MO;41779;0;4987;0;15763,5;618,5
J8632;SSNA;OP;20220,08;2,74;1799,16;373,13;508,75;3859,16
J8632;SSNA;PT;19172,31;22,65;1743,34;101,47;356,88;1884,6
J8632;SSNA;PF;23303,87;33,58;2284,33;495,07;2675,22;4524,2
J8632;SSNA;MD;43399,23;219,33;5879,81;201,41;36156,82;2815,93
J8632;SSNA;DA;41779,17;23,47;5188,43;0;27992,62;633,72
J8632;SSNA;AT;22325,07;16,16;1971,33;71,79;124,49;3110,9
J8632;SSNA;FM;43400,27;0;5077,62;0;24879,98;628,3
J8632;SSNA;PS;43399,3;298,6;4685,12;0;23914,19;626,74
J8632;SSNA;BI;43399,19;120;5261,93;0;22821,81;645,15
J8632;SSNA;MV;43399;1210,5;5706,5;0;29225,5;635,5
J8632;SSNA;FI;43399;0;5959;0;31781;627
J8632;SSNA;DP;41779,09;0;4629,64;0;19537,64;773,09
J8632;SSNA;DT;41779,1;0;4546;0;22806,3;632,6
J8632;SSNA;RR;25372,33;0;2399,19;0;139,66;2112,42
U9435;SSNA;OP;20127,98;38,95;2510,45;523,7;1881,82;5283,85
U9435;SSNA;PT;18959,19;0;1688,6;265,42;1153,38;2046,22
U9435;SSNA;PF;23148,5;14,88;2399,35;402,73;3386,65;5164,25
U9435;SSNA;MD;43441,15;407,39;5758,94;417,11;33565,84;3684,72
U9435;SSNA;DA;41779,07;0;5756,2;0;37736,24;0
U9435;SSNA;AT;21332,39;12,89;1972,18;172,5;1016,42;3408,97
U9435;SSNA;FM;43534,25;0;6104;215,25;39132,25;2290,5
U9435;SSNA;PS;43534;41,25;4772,75;0;22282,75;240
U9435;SSNA;PL;43834,2;39,07;4556,46;0;18011,87;4,52
U9435;SSNA;MV;43528,22;646,3;5921,95;356,47;31865,62;4013,99
U9435;SSNA;FI;43534;0;5366,5;0;29787,5;1239,5
U9435;SSNA;DP;41779,2;0;5100,8;0;43917,6;65,6
U9435;SSNA;DT;41779;0;4136;0;13375;0
U9437;SSNA;OP;20219,92;3,03;1794,8;2669,98;1267,39;3453,49
U9437;SSNA;PT;19150;62,59;1794,2;1328,41;1189,02;1550,85
U9437;SSNA;PF;23290,24;21,29;2334,38;2358,5;3468,85;3564,97
U9437;SSNA;MD;43703,01;382,67;6274,93;1636,91;36470,45;4699,68
U9437;SSNA;DA;41779,23;0;5662;0;40029,85;0
U9437;SSNA;AT;21846,31;17,46;2054,83;1985,76;1005,66;2478,73
U9437;SSNA;FM;43603,18;0;5885,94;0;34309,23;770,69
U9437;SSNA;PS;43773,13;114,99;3535,88;0;9667,34;0
U9437;SSNA;PL;43534;0;4902;0;26413,5;0
U9437;SSNA;BI;44138,66;30,32;4981,42;0;22117,35;3533,3
U9437;SSNA;FI;43988,48;0;4333,89;0;16769,15;2445,87
U9437;SSNA;DP;41779;0;5473;8,67;35251,33;6
U9437;SSNA;DT;41779;0;6210;0;44370,5;0
AP10042;SSNA;OP;20220;162,2;1980,08;1193,73;261,33;4781,8
AP10042;SSNA;PT;19148,72;0;1543,68;587,12;351,2;6063,92
AP10042;SSNA;PF;23291,09;87,3;2552,53;797,71;3005,54;5391,38
AP10042;SSNA;MD;43399;2743;9456;0;96349;41787
AP10042;SSNA;DA;41595,6;20,74;5137,2;0;20073,77;7524,51
AP10042;SSNA;AT;21849,58;126,36;2178,11;1255,48;349,14;6096,96
AP10042;SSNA;BI;43464,59;0;6375,06;337,76;32530,59;21786,71
AP10042;SSNA;CH;43399,14;16,22;7827,89;15,65;52371,32;26968,05
AP10042;SSNA;DP;41779,11;19,67;5557;20;26088,56;11982,56
AP10042;SSNA;DT;41817,25;0;5360,86;6,55;20563,11;7677,3
J8637;SSNA;OP;20211,66;8,93;2302,3;760,66;1608,25;2922,11
J8637;SSNA;PT;19033,81;19,03;1576,79;330,04;435,48;1924,72
J8637;SSNA;PF;23298,7;13,4;2422,12;666;3826,1;3479,84
J8637;SSNA;MD;43552,42;420,78;5999,38;362,69;35826,03;1758,49
J8637;SSNA;DA;42277,63;0;4540,47;0;38391,46;0
J8637;SSNA;AT;21438,11;4,03;2171,5;986,17;1043,22;555,83
J8637;SSNA;FM;43534;0;6933;0;50686;0
J8637;SSNA;PS;43534;0;4464;0;6993;0
J8637;SSNA;PL;43534;0;3858;0;10467;0
J8637;SSNA;BI;43612,03;0;4604,22;334,39;23140,06;1310,2
J8637;SSNA;CH;43534;0;3858;0;14927;0
J8637;SSNA;DP;41839,12;0;4211,8;0;22462,98;0
J8637;SSNA;RR;24177,11;0;0;0;0;0
U9596;SSNA;OP;20105,51;9,22;1765,58;730,93;418,14;4450,68
U9596;SSNA;PT;19039,17;0;1620,56;189,99;506,48;2350,74
U9596;SSNA;PF;23298,9;25,2;2134,5;852,11;2797,16;5108,77
U9596;SSNA;MD;43399,43;394,49;6502,56;661,59;40856,8;4010,87
U9596;SSNA;DA;41779,1;87,04;5930,7;0;51577,69;626,7
U9596;SSNA;AT;21437,77;16,55;2049,2;1197,6;119,86;3884,75
U9596;SSNA;FM;43399,18;0;5590,56;233,23;36302,87;1716,21
U9596;SSNA;PS;43399;0;5440;0;28550;627
U9596;SSNA;BI;43399,19;15,26;5401,06;786,67;31340,44;3621,56
U9596;SSNA;CH;43399;0;6742;0;48580;1866
U9596;SSNA;FI;43399,12;0;5558,95;0;35979,12;1871,05
U9596;SSNA;DP;41779,14;0;4700,86;494,14;34487,14;2064,57
U9596;SSNA;DT;41779;0;4001;0;13984;627
U10422;SSNA;OP;20208,17;8,98;1686,01;425,72;853,28;4652,16
U10422;SSNA;PT;19166,28;5,63;1597,67;204,97;707,38;2443,89
U10422;SSNA;PF;23286,01;22,81;1973,71;377,53;2733,23;4376,98
U10422;SSNA;MD;42836,22;522,71;3657,76;2398,44;35077,46;1312,8
U10422;SSNA;DA;42344,02;1,75;3487,25;0;32971,43;0
U10422;SSNA;AT;21692,62;37,14;1802,83;584,02;629,84;2667,67
U10422;SSNA;FM;42803,51;0;3585,24;0;20564,56;1,07
U10422;SSNA;PS;42636,26;0;3555,57;0;46165,79;0
U10422;SSNA;PL;42761,73;19,45;3604,28;0;21609,38;0,42
U10422;SSNA;BI;42821,57;0;3693,93;1944,21;18583,64;463,78
U10422;SSNA;MV;42956,12;828,96;3551,21;175,43;32621,06;2350,65
U10422;SSNA;FI;43595,07;0;3637,89;0;20369,63;1295,14
U10422;SSNA;DP;41779,15;0;3481,85;0;45659,77;0
U10422;SSNA;DT;41779;0;3482;0;33015;1508
U9577;SSNA;OP;20230,41;11,26;1757,19;414,34;500,37;3767,61
U9577;SSNA;PT;19167,19;41,82;1712,17;345,28;436,71;2164,84
U9577;SSNA;PF;23311,95;41,09;2213,15;576,97;2505,06;4597,03
U9577;SSNA;MD;41782,84;290,17;5872,22;1441,16;32043,58;3762,66
U9577;SSNA;DA;41779,3;20,1;4894,4;0;50119;597,9
U9577;SSNA;AT;22297,16;25,96;2018,72;759,92;134,94;3164,18
U9577;SSNA;FM;41766,35;29,41;5316,86;275,17;22356,95;1103,31
U9577;SSNA;PS;41779,23;195,29;3717,37;1534,68;3493,81;1603,56
U9577;SSNA;PL;41793,73;0;4690,78;0;14500,87;619,89
U9577;SSNA;BI;41834,16;5,62;4925,75;548,27;17431,87;1095,03
U9577;SSNA;CH;41779;0;4337,5;672,5;10093;771
U9577;SSNA;DP;41779;0;5231,6;0;38054,4;2243,4
U9577;SSNA;DT;41723,08;0;4129,66;0;16827,25;618,56
U9577;SSNA;MO;41779;0;4397;0;10067,5;626,5
U9591;SSNA;OP;20125,05;12,11;1765,61;246,79;498,02;3983,01
U9591;SSNA;PT;19037,95;34,14;1437,84;56,63;444,29;869,39
U9591;SSNA;PF;23063,53;25,1;2145,12;378,38;2292,73;4297,46
U9591;SSNA;MD;43410,38;394,18;6539,72;1663,51;39011,47;5157,19
U9591;SSNA;DA;41580,51;0;5073,96;0;39070,98;626,68
U9591;SSNA;AT;21423,93;37,29;1984,17;108,1;217,23;2490,47
U9591;SSNA;FM;43393,14;96,82;5742,71;1147,76;31261,6;2730,46
U9591;SSNA;PS;43399;0;6381;0;41309;627
U9591;SSNA;PL;43393,17;33,33;5068,5;0;21132,17;458,5
U9591;SSNA;BI;43399,73;66,82;4752,05;650,85;22562,31;1909,85
U9591;SSNA;CH;43399;0;6402;0;38554;1429
U9591;SSNA;FI;43393,4;64,6;6536,4;0;38625,6;1870
U9591;SSNA;DP;41784,03;0;5322,68;0;39999,49;4336,61
J8635;SSNA;OP;20220,74;10,47;1777,79;220,45;674,43;2722,37
J8635;SSNA;PT;19114,31;7,8;1771,68;2,33;448,93;1573,03
J8635;SSNA;PF;23328,41;10,05;2330,44;196,47;2404,18;3718,26
J8635;SSNA;MD;43543,26;421,67;5859,02;267,87;30499,37;2377,35
J8635;SSNA;DA;41916,52;0;6076,16;0;45741,82;626,61
J8635;SSNA;AT;21804,23;44,49;1951,95;122,69;114,4;3456,62
J8635;SSNA;FM;43534,2;0;5256;332,4;27018,8;2486
J8635;SSNA;PS;43534;0;3786;0;7634;627
J8635;SSNA;PL;43534;0;3969;0;9380;627
J8635;SSNA;BI;43534,13;175;4562,75;1375,13;16269,38;1477,63
J8635;SSNA;FI;43534,2;0;5312,4;0;28226,4;1869,2
J8635;SSNA;DP;41914;0;6783,67;0;60467,67;641,67
J8635;SSNA;RR;24200,59;0;1993,88;0;623,43;1506,12
U9602;SSNA;OP;20624,46;14,25;2053,65;744,19;918,16;5448,22
U9602;SSNA;PT;19650,6;27,37;1951,11;410,56;196,23;4267,73
U9602;SSNA;PF;25031,65;25,83;2475,17;1092,1;1543,77;6418,34
U9602;SSNA;MD;41559,46;288,83;7068,19;1558,8;46871,57;16045,34
U9602;SSNA;AT;22820,49;20,61;2435,12;500,67;183,19;5143,32
U9602;SSNA;FM;40869,4;0;6676,04;355,49;45618,92;12197,8
U9602;SSNA;PS;41036,96;239,52;7444,16;45,12;24890,56;11292,8
U9602;SSNA;PL;40880,94;19,71;6020,57;55,32;29408,56;11168,09
U9602;SSNA;BI;40994,11;0,45;5791,87;2021,09;31089,11;13092,7
U9602;SSNA;MV;40877,84;332,29;6586,5;457,2;40416,82;17823,77
U9602;SSNA;CH;40887;26,75;6311,75;0;37464,75;11014
U9602;SSNA;FI;40892,86;0;6530,66;0;40679,82;12221,17
U9602;SSNA;MO;40980,31;677,59;6696,28;0;37141,18;11298,24
U9575;SSNA;OP;20226,45;12,43;1783,12;267,44;482,16;3279,6
U9575;SSNA;PT;19165,49;39,03;1703,39;290,05;486,93;2411,57
U9575;SSNA;PF;23312,46;38,96;2253,48;498,93;2447,41;3950,68
U9575;SSNA;MD;41763,45;358,02;6082,41;787,84;37479,16;3424,62
U9575;SSNA;DA;41782,48;18,04;5783,01;0;35522;788,5
U9575;SSNA;AT;21609,43;51,3;1971,38;570,97;125,98;2367,93
U9575;SSNA;FM;41776,97;9,43;5401;43,94;21844,62;931,33
U9575;SSNA;PS;41779,17;0;3734,96;120,16;2812,21;1932,94
U9575;SSNA;PL;41792,26;3,25;4862,39;0;15665,55;839,58
U9575;SSNA;BI;42143,07;0;4418,24;1220,66;11231,31;1261,04
U9575;SSNA;MV;41805,12;1346,61;6236,72;404,1;36131,88;3294,58
U9575;SSNA;FI;41779;0;5020;0;18101;1847,5
U9575;SSNA;DP;41913,27;5,77;4887,45;0;23381,97;625,13
U9575;SSNA;DT;41779;0;5341,33;3,17;21471,33;2156,67
U9449;SSNA;OP;20218,13;4,32;1804,06;782,53;490,1;3126,83
U9449;SSNA;PT;19161,15;24,74;1751,49;303,4;370,11;1341,39
U9449;SSNA;PF;23299,49;20,11;2311,07;580,55;2424,39;3794,55
U9449;SSNA;MD;43414,05;634,16;6504,57;1375,21;39641,77;5542,58
U9449;SSNA;DA;41782,19;0;6633,07;0;37839,37;92,31
U9449;SSNA;AT;22296,13;33,61;2094,15;815,5;295,41;1913,55
U9449;SSNA;FM;43399,24;2,28;4527,31;0;25858,24;2422,66
U9449;SSNA;PS;43399;0;3812;0;12841;2808
U9449;SSNA;PL;43392,58;0;3782,92;0;5574,07;0
U9449;SSNA;BI;43398,13;15,88;4837,57;144,33;26000,62;6550,27
U9449;SSNA;FI;43399,29;0;5567,39;0;25682,73;1241,62
U9449;SSNA;DP;41779;0;5093,25;0;20505,25;15234,5
U9429;SSNA;OP;20257,66;28,78;1983,34;1227,09;2905,16;2586,43
U9429;SSNA;PT;18892,87;48;1774,64;623,86;2299,02;1036,47
U9429;SSNA;PF;23140,12;14,61;2360,68;1015,97;5295,48;2489,91
U9429;SSNA;MD;43448,12;396,66;6344,57;693,45;35945,38;7770,87
U9429;SSNA;DA;41600,72;0;6562,87;0;52390,46;1732,1
U9429;SSNA;AT;21266,16;13,49;2054,56;735,36;3575,42;1182,01
U9429;SSNA;FM;43222,34;0;5379,39;0;28807,97;1780,34
U9429;SSNA;PS;43221,51;29,46;3985,66;0;12538,55;659,82
U9429;SSNA;PL;43341,14;1,44;5294,62;2,24;20487,83;1777,82
U9429;SSNA;BI;43439,14;0;6449,03;409,03;30036,13;4919,57
U9429;SSNA;MV;43016,2;1353,56;6362,81;696,54;38169,88;5276,81
U9429;SSNA;DP;41777,78;0;6272,83;0;43466,23;8692,63
