ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;CAUSALE_ASSENZA;FORM_UOMINI;FORM_DONNE;FORM_MEDIA_UOMINI;FORM_MEDIA_DONNE
V9761;RALN;OE;0OEESP;Z01;7;19;0;0
V9761;RALN;EQ;0FZEQF;Z01;7;26;0;0
V9761;RALN;IR;0IR000;Z01;11;53;0;0
D8312;EN60;LI;0000ND;Z01;24;29;0;0
D8312;EN60;DI;0D00NF;Z01;6;0;0;0
C6395;RALN;EQ;0FZEQF;Z01;63;165;2,4230769230769;6,3461538461538
C6395;RALN;DI;0D0164;Z01;3;5;0;0
C6395;RALN;OE;0OEESP;Z01;78;30;4,875;1,875
C6395;RALN;IR;0IR000;Z01;98;210;0;0
C6395;RALN;DI;0D0165;Z01;0;3;0;0
C14145;PRTN;CA;053000;Z01;0;2;0;0
C14145;PRTN;CB;054000;Z01;7;0;0;0
C14145;PRTN;CC;0CE000;Z01;11;13;0;0
C14145;PRTN;CB;0BE000;Z01;2;0;0;0
C14145;PRTN;CC;056000;Z01;19;13;3,8;2,6
C14145;PRTN;FP;0D034C;Z01;7;0;0;0
C14145;PRTN;FP;0D033C;Z01;12;0;0;0
LS12068;LS13;LI;0000ND;Z01;10;6;0;0
P9069;RALN;OE;0OEESP;Z01;46;14;0;0
P9069;RALN;EQ;0FZEQF;Z01;70;183;0;0
P9069;RALN;IR;0IR000;Z01;153;78;6,9545454545455;3,5454545454545
C1107;RALN;IR;0IR000;Z01;16;16;0;0
C1107;RALN;EQ;0FZEQF;Z01;3;48;0;0
C1107;RALN;OE;0OEESP;Z01;2;0;0;0
C654;RALN;EQ;0FZEQF;Z01;0;4;0;0
C654;RALN;IR;0IR000;Z01;4;4;0;0
C7726;RALN;EQ;0FZEQF;Z01;3;14;0;0
C7726;RALN;RU;0D0I96;Z01;10;0;0;0
C7726;RALN;OE;0OEESP;Z01;5;5;0;0
C7726;RALN;IR;0IR000;Z01;6;8;1;1,3333333333333
C4231;RALN;IR;0IR000;Z01;28;7;0;0
C4231;RALN;EQ;0FZEQF;Z01;6;17;2;5,6666666666667
C4231;RALN;RU;0D0I96;Z01;6;0;0;0
C4231;RALN;OE;0OEESP;Z01;1;1;0;0
C4430;RALN;EQ;0FZEQF;Z01;16;9;0;0
C4430;RALN;OE;0OEESP;Z01;7;9;0;0
C4430;RALN;IR;0IR000;Z01;22;15;0;0
C4430;RALN;OP;0OP000;Z01;2;3;0;0
C968;RALN;EQ;0FZEQF;Z01;1;22;0,25;5,5
C968;RALN;IR;0IR000;Z01;6;16;0;0
C1158;RALN;IR;0IR000;Z01;1;2;0;0
C1158;RALN;EQ;0FZEQF;Z01;0;2;0;0,5
ER9951;RALN;OE;0OEESP;Z01;39;122;5,5714285714286;17,428571428571
ER9951;RALN;IR;0IR000;Z01;394;1673;1,2507936507937;5,3111111111111
ER9951;RALN;OP;0OP000;Z01;1;0;0;0
ER9951;RALN;EQ;0FZEQF;Z01;244;886;1,3785310734463;5,0056497175141
C5408;RALN;EQ;0FZEQF;Z01;0;5;0;5
C5408;RALN;OE;0OEESP;Z01;1;2;0;0
C5408;RALN;IR;0IR000;Z01;1;1;0,5;0,5
C7523;RALN;IR;0IR000;Z01;0;2;0;0
C12302;RALN;EQ;0FZEQF;Z01;5;9;0;0
C12302;RALN;IR;0IR000;Z01;16;20;0;0
C12302;RALN;OP;0OP000;Z01;0;1;0;0
C12302;RALN;OE;0OEESP;Z01;3;9;0;0
C2286;RALN;EQ;0FZEQF;Z01;11;8;0;0
C2286;RALN;IR;0IR000;Z01;23;30;1,9166666666667;2,5
C2286;RALN;OE;0OEESP;Z01;8;2;0;0
C7711;RALN;IR;0IR000;Z01;3;3;0;0
C7711;RALN;EQ;0FZEQF;Z01;2;2;0;0
C3656;RALN;OP;0OP000;Z01;0;4;0;0
C3656;RALN;EQ;0FZEQF;Z01;0;8;0;4
C5521;RALN;OE;0OEESP;Z01;4;0;0;0
C5521;RALN;EQ;0FZEQF;Z01;4;2;4;2
C5521;RALN;IR;0IR000;Z01;6;0;0;0
C1775;RALN;EQ;0FZEQF;Z01;2;8;0;0
C1775;RALN;IR;0IR000;Z01;2;30;0;0
C6541;RALN;IR;0IR000;Z01;14;26;0;0
C6541;RALN;OE;0OEESP;Z01;4;2;0;0
C632;RALN;IR;0IR000;Z01;0;2;0;0
C6730;RALN;IR;0IR000;Z01;1;2;0,5;1
C6730;RALN;FP;0D0485;Z01;0;2;0;2
C6730;RALN;EQ;0FZEQF;Z01;2;2;0;0
C6730;RALN;OE;0OEESP;Z01;0;1;0;0
AP192;SSNA;PT;TPT092;Z01;3;6;1;2
AP192;SSNA;FI;SD0E42;Z01;1;6;0;0
AP192;SSNA;CH;SD0A15;Z01;3;2;0;0
AP192;SSNA;DT;TD0A02;Z01;18;3;18;3
AP192;SSNA;DT;TD0002;Z01;1;0;0;0
AP192;SSNA;PF;APF028;Z01;34;119;0,68;2,38
AP192;SSNA;BI;SD0A12;Z01;0;15;0;0
AP192;SSNA;CH;SD0E15;Z01;6;20;0;0
AP192;SSNA;PC;000061;Z01;6;8;0;0
AP192;SSNA;PF;TPFCTS;Z01;215;327;2,5294117647059;3,8470588235294
AP192;SSNA;DG;0D0482;Z01;2;0;0;0
AP192;SSNA;PT;APT017;Z01;19;37;0;0
AP192;SSNA;DP;PD0S45;Z01;0;23;0;0
AP192;SSNA;PF;TPF026;Z01;689;1422;2,5330882352941;5,2279411764706
AP192;SSNA;CH;SD0E16;Z01;19;1;19;1
AP192;SSNA;AT;TAT119;Z01;110;163;3,9285714285714;5,8214285714286
AP192;SSNA;DT;TD0S01;Z01;2;0;0;0
AP192;SSNA;BI;SD0E12;Z01;0;18;0;0
AP192;SSNA;PF;SPFASE;Z01;116;161;2,8292682926829;3,9268292682927
AP192;SSNA;AT;TATIFC;Z01;13;0;0;0
AP192;SSNA;DT;TD0C02;Z01;0;3;0;0
AP192;SSNA;AT;AAT117;Z01;53;122;0;0
AP192;SSNA;PF;SPFPRV;Z01;191;357;2,3012048192771;4,3012048192771
AP192;SSNA;OP;AOP870;Z01;3;12;0,42857142857143;1,7142857142857
AP192;SSNA;PF;APFCAS;Z01;12;41;0,8;2,7333333333333
AP192;SSNA;DT;TD0S02;Z01;29;21;0;0
AP192;SSNA;DT;TD0A01;Z01;1;0;0;0
AP192;SSNA;OP;TOP059;Z01;10;4;0;0
AP192;SSNA;DP;PD0S09;Z01;1;0;0;0
AP192;SSNA;FI;SD0E41;Z01;6;4;0;0
C4529;RALN;IR;0IR000;Z01;0;3;0;0
C4529;RALN;EQ;0FZEQF;Z01;0;1;0;0
C3892;RALN;OE;0OEESP;Z01;0;5;0;0
C3892;RALN;IR;0IR000;Z01;2;2;0;0
C6537;RALN;IR;0IR000;Z01;0;3;0;0
C6537;RALN;EQ;0FZEQF;Z01;4;0;0;0
C4222;RALN;OE;0OEESP;Z01;0;5;0;0
C4222;RALN;EQ;0FZEQF;Z01;0;15;0;0
C4811;RALN;IR;0IR000;Z01;24;21;0;0
C4811;RALN;OE;0OEESP;Z01;14;17;0;0
C4811;RALN;EQ;0FZEQF;Z01;2;3;0,28571428571429;0,42857142857143
C1754;RALN;EQ;0FZEQF;Z01;0;2;0;0
C3318;RALN;EQ;0FZEQF;Z01;8;16;0;0
C3318;RALN;IR;0IR000;Z01;0;20;0;0
